,year,district,month,season,incident_count_in_district_-_non-ems,incident_count_in_district_-_ems,nc_name,avg_travel_time_ems,avg_travel_time_non_ems,avg_turnout_time_non_ems,avg_turnout_time_ems
327,2013,27,Mar,spring,97,474,CENTRAL HOLLYWOOD NC,222,204,63,77
328,2013,27,Apr,spring,91,471,CENTRAL HOLLYWOOD NC,236,188,64,79
329,2013,27,May,spring,105,462,CENTRAL HOLLYWOOD NC,242,218,63,78
330,2013,27,Jun,summer,97,484,CENTRAL HOLLYWOOD NC,236,204,61,79
331,2013,27,Jul,summer,97,459,CENTRAL HOLLYWOOD NC,231,199,69,78
332,2013,27,Aug,summer,108,475,CENTRAL HOLLYWOOD NC,228,203,70,78
333,2013,27,Sep,fall,105,409,CENTRAL HOLLYWOOD NC,225,200,68,76
334,2013,27,Oct,fall,94,432,CENTRAL HOLLYWOOD NC,234,262,62,78
335,2013,27,Nov,fall,117,441,CENTRAL HOLLYWOOD NC,229,212,75,80
336,2013,27,Dec,winter,111,397,CENTRAL HOLLYWOOD NC,233,225,66,80
337,2013,27,Overall 2013,Overall 2013,1228,5412,CENTRAL HOLLYWOOD NC,232,215,66,78
338,2013,28,Jan,winter,13,34,PORTER RANCH NC,280,203,91,76
339,2013,28,Feb,winter,6,25,PORTER RANCH NC,312,189,92,73
340,2013,28,Mar,spring,12,30,PORTER RANCH NC,267,294,77,74
341,2013,28,Apr,spring,2,28,PORTER RANCH NC,318,345,124,71
342,2013,28,May,spring,13,45,PORTER RANCH NC,260,249,84,76
343,2013,28,Jun,summer,4,33,PORTER RANCH NC,284,139,108,72
344,2013,28,Jul,summer,8,45,PORTER RANCH NC,329,265,72,72
345,2013,28,Aug,summer,7,29,PORTER RANCH NC,307,238,77,70
346,2013,28,Sep,fall,4,41,PORTER RANCH NC,303,245,72,74
347,2013,28,Oct,fall,11,27,PORTER RANCH NC,336,215,70,70
348,2013,28,Nov,fall,4,39,PORTER RANCH NC,319,215,94,74
349,2013,28,Dec,winter,11,39,PORTER RANCH NC,288,209,74,66
350,2013,28,Overall 2013,Overall 2013,95,415,PORTER RANCH NC,299,231,81,72
351,2013,29,Jan,winter,85,355,GREATER WILSHIRE NC,241,214,72,66
352,2013,29,Feb,winter,59,309,GREATER WILSHIRE NC,229,207,74,67
353,2013,29,Mar,spring,82,297,GREATER WILSHIRE NC,230,215,70,69
354,2013,29,Apr,spring,81,286,GREATER WILSHIRE NC,226,225,68,71
355,2013,29,May,spring,72,269,GREATER WILSHIRE NC,217,228,71,69
356,2013,29,Jun,summer,67,326,GREATER WILSHIRE NC,219,186,66,69
357,2013,29,Jul,summer,71,285,GREATER WILSHIRE NC,233,178,73,68
358,2013,29,Aug,summer,63,327,GREATER WILSHIRE NC,240,225,68,70
359,2013,29,Sep,fall,67,290,GREATER WILSHIRE NC,225,179,77,69
360,2013,29,Oct,fall,68,328,GREATER WILSHIRE NC,248,188,74,70
361,2013,29,Nov,fall,74,311,GREATER WILSHIRE NC,228,176,70,69
362,2013,29,Dec,winter,105,342,GREATER WILSHIRE NC,230,204,65,69
363,2013,29,Overall 2013,Overall 2013,894,3725,GREATER WILSHIRE NC,231,203,71,69
364,2013,33,Jan,winter,78,555,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),236,192,72,73
365,2013,33,Feb,winter,61,527,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),237,197,68,72
366,2013,33,Mar,spring,56,548,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),234,214,71,72
367,2013,33,Apr,spring,62,455,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),220,199,72,72
368,2013,33,May,spring,74,563,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),231,197,72,69
369,2013,33,Jun,summer,82,488,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),230,214,75,71
370,2013,33,Jul,summer,83,453,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),217,221,74,74
371,2013,33,Aug,summer,55,530,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),231,197,70,70
372,2013,33,Sep,fall,64,523,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),226,205,67,73
373,2013,33,Oct,fall,65,465,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),228,195,69,68
374,2013,33,Nov,fall,75,480,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),225,200,74,72
375,2013,33,Dec,winter,72,503,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),227,211,63,71
376,2013,33,Overall 2013,Overall 2013,827,6090,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),229,204,71,71
377,2013,34,Jan,winter,69,380,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",250,233,64,69
378,2013,34,Feb,winter,48,336,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",241,223,62,68
379,2013,34,Mar,spring,44,360,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",245,216,75,67
380,2013,34,Apr,spring,39,348,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",253,240,68,69
381,2013,34,May,spring,42,365,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",256,255,62,67
382,2013,34,Jun,summer,38,339,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",271,227,68,68
383,2013,34,Jul,summer,54,345,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",266,233,71,70
384,2013,34,Aug,summer,44,397,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",269,268,70,69
385,2013,34,Sep,fall,41,315,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",262,198,72,68
386,2013,34,Oct,fall,44,392,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",268,279,60,72
387,2013,34,Nov,fall,47,338,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",255,227,67,68
388,2013,34,Dec,winter,38,354,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",258,303,72,68
389,2013,34,Overall 2013,Overall 2013,548,4269,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",258,240,67,69
390,2013,35,Jan,winter,66,369,LOS FELIZ NC,201,210,76,72
391,2013,35,Feb,winter,42,346,LOS FELIZ NC,215,193,82,72
392,2013,35,Mar,spring,63,331,LOS FELIZ NC,205,198,77,74
393,2013,35,Apr,spring,53,318,LOS FELIZ NC,213,189,80,74
394,2013,35,May,spring,57,336,LOS FELIZ NC,205,178,69,75
395,2013,35,Jun,summer,52,356,LOS FELIZ NC,214,203,73,76
396,2013,35,Jul,summer,53,368,LOS FELIZ NC,216,196,82,77
397,2013,35,Aug,summer,42,361,LOS FELIZ NC,219,196,77,79
398,2013,35,Sep,fall,53,349,LOS FELIZ NC,214,221,74,77
399,2013,35,Oct,fall,42,380,LOS FELIZ NC,213,194,80,78
400,2013,35,Nov,fall,44,342,LOS FELIZ NC,197,189,81,76
401,2013,35,Dec,winter,61,367,LOS FELIZ NC,192,204,73,75
402,2013,35,Overall 2013,Overall 2013,628,4223,LOS FELIZ NC,209,198,76,75
403,2013,36,Jan,winter,26,109,NORTHWEST SAN PEDRO NC,236,235,87,87
404,2013,36,Feb,winter,22,121,NORTHWEST SAN PEDRO NC,231,213,85,84
405,2013,36,Mar,spring,17,106,NORTHWEST SAN PEDRO NC,224,179,84,83
406,2013,36,Apr,spring,17,102,NORTHWEST SAN PEDRO NC,212,184,90,86
407,2013,36,May,spring,23,109,NORTHWEST SAN PEDRO NC,222,230,83,88
408,2013,36,Jun,summer,11,107,NORTHWEST SAN PEDRO NC,225,273,96,82
409,2013,36,Jul,summer,13,120,NORTHWEST SAN PEDRO NC,222,179,84,82
410,2013,36,Aug,summer,21,111,NORTHWEST SAN PEDRO NC,265,315,81,83
411,2013,36,Sep,fall,16,96,NORTHWEST SAN PEDRO NC,227,314,102,90
412,2013,36,Oct,fall,16,102,NORTHWEST SAN PEDRO NC,237,233,86,78
413,2013,36,Nov,fall,19,89,NORTHWEST SAN PEDRO NC,249,271,76,88
414,2013,36,Dec,winter,31,130,NORTHWEST SAN PEDRO NC,238,271,82,85
415,2013,36,Overall 2013,Overall 2013,232,1302,NORTHWEST SAN PEDRO NC,232,244,85,84
416,2013,37,Jan,winter,131,382,WESTWOOD NC,262,245,56,75
417,2013,37,Feb,winter,117,371,WESTWOOD NC,246,222,65,75
418,2013,37,Mar,spring,106,368,WESTWOOD NC,281,218,64,72
419,2013,37,Apr,spring,101,389,WESTWOOD NC,276,202,63,71
420,2013,37,May,spring,110,351,WESTWOOD NC,262,216,64,76
421,2013,37,Jun,summer,103,348,WESTWOOD NC,265,249,48,73
422,2013,37,Jul,summer,120,342,WESTWOOD NC,269,206,52,75
423,2013,37,Aug,summer,133,355,WESTWOOD NC,251,217,57,74
424,2013,37,Sep,fall,143,344,WESTWOOD NC,261,219,57,79
425,2013,37,Oct,fall,142,421,WESTWOOD NC,285,256,77,80
426,2013,37,Nov,fall,131,374,WESTWOOD NC,264,244,69,77
427,2013,37,Dec,winter,116,324,WESTWOOD NC,264,252,66,76
428,2013,37,Overall 2013,Overall 2013,1453,4369,WESTWOOD NC,266,229,63,75
429,2013,38,Jan,winter,69,243,WILMINGTON NC,219,273,75,70
430,2013,38,Feb,winter,43,251,WILMINGTON NC,216,217,71,76
431,2013,38,Mar,spring,36,234,WILMINGTON NC,205,316,72,71
432,2013,38,Apr,spring,61,244,WILMINGTON NC,225,253,71,76
433,2013,38,May,spring,54,261,WILMINGTON NC,221,272,78,77
434,2013,38,Jun,summer,40,239,WILMINGTON NC,218,266,79,80
435,2013,38,Jul,summer,47,242,WILMINGTON NC,223,235,85,79
436,2013,38,Aug,summer,55,260,WILMINGTON NC,208,245,76,74
437,2013,38,Sep,fall,47,240,WILMINGTON NC,206,230,77,75
438,2013,38,Oct,fall,58,228,WILMINGTON NC,222,271,76,75
439,2013,38,Nov,fall,48,225,WILMINGTON NC,227,278,68,77
440,2013,38,Dec,winter,52,254,WILMINGTON NC,229,210,74,76
441,2013,38,Overall 2013,Overall 2013,610,2921,WILMINGTON NC,218,256,76,76
442,2013,39,Jan,winter,70,501,VAN NUYS NC,229,249,68,77
443,2013,39,Feb,winter,59,411,VAN NUYS NC,235,194,75,75
444,2013,39,Mar,spring,53,491,VAN NUYS NC,223,289,71,77
445,2013,39,Apr,spring,56,465,VAN NUYS NC,229,231,88,76
446,2013,39,May,spring,68,475,VAN NUYS NC,233,253,73,76
447,2013,39,Jun,summer,57,450,VAN NUYS NC,221,244,79,75
448,2013,39,Jul,summer,66,486,VAN NUYS NC,233,259,71,75
449,2013,39,Aug,summer,66,527,VAN NUYS NC,232,225,73,75
450,2013,39,Sep,fall,69,494,VAN NUYS NC,230,210,69,72
451,2013,39,Oct,fall,63,486,VAN NUYS NC,245,255,71,74
452,2013,39,Nov,fall,62,481,VAN NUYS NC,229,254,71,73
453,2013,39,Dec,winter,87,453,VAN NUYS NC,231,232,71,73
454,2013,39,Overall 2013,Overall 2013,776,5720,VAN NUYS NC,231,241,73,75
455,2013,40,Jan,winter,0,13,WILMINGTON NC,342,0,0,63
456,2013,40,Feb,winter,4,7,WILMINGTON NC,301,343,95,85
457,2013,40,Mar,spring,2,8,WILMINGTON NC,492,294,84,85
458,2013,40,Apr,spring,6,10,WILMINGTON NC,303,347,80,80
459,2013,40,May,spring,4,4,WILMINGTON NC,456,224,78,71
460,2013,40,Jun,summer,6,6,WILMINGTON NC,214,221,79,104
461,2013,40,Jul,summer,2,9,WILMINGTON NC,308,230,79,86
462,2013,40,Aug,summer,3,9,WILMINGTON NC,283,239,81,75
463,2013,40,Sep,fall,4,8,WILMINGTON NC,437,464,107,100
464,2013,40,Oct,fall,6,11,WILMINGTON NC,498,307,71,80
465,2013,40,Nov,fall,3,4,WILMINGTON NC,422,230,67,99
466,2013,40,Dec,winter,3,8,WILMINGTON NC,516,241,103,75
467,2013,40,Overall 2013,Overall 2013,43,97,WILMINGTON NC,383,288,83,82
468,2013,41,Jan,winter,80,296,HOLLYWOOD HILLS WEST NC,268,280,70,78
469,2013,41,Feb,winter,66,231,HOLLYWOOD HILLS WEST NC,262,275,71,79
470,2013,41,Mar,spring,80,286,HOLLYWOOD HILLS WEST NC,260,262,72,77
471,2013,41,Apr,spring,65,265,HOLLYWOOD HILLS WEST NC,265,293,74,81
472,2013,41,May,spring,76,274,HOLLYWOOD HILLS WEST NC,257,280,74,78
473,2013,41,Jun,summer,68,279,HOLLYWOOD HILLS WEST NC,238,282,64,78
474,2013,41,Jul,summer,89,295,HOLLYWOOD HILLS WEST NC,252,272,71,79
475,2013,41,Aug,summer,91,297,HOLLYWOOD HILLS WEST NC,252,318,68,79
476,2013,41,Sep,fall,85,291,HOLLYWOOD HILLS WEST NC,270,319,74,80
477,2013,41,Oct,fall,84,303,HOLLYWOOD HILLS WEST NC,258,304,68,77
478,2013,41,Nov,fall,78,291,HOLLYWOOD HILLS WEST NC,266,298,73,76
479,2013,41,Dec,winter,108,273,HOLLYWOOD HILLS WEST NC,243,308,72,71
480,2013,41,Overall 2013,Overall 2013,970,3381,HOLLYWOOD HILLS WEST NC,258,292,71,78
481,2013,42,Jan,winter,23,107,EAGLE ROCK NC,234,283,69,69
482,2013,42,Feb,winter,13,103,EAGLE ROCK NC,243,287,62,67
483,2013,42,Mar,spring,19,125,EAGLE ROCK NC,258,271,85,69
484,2013,42,Apr,spring,14,94,EAGLE ROCK NC,225,390,63,63
485,2013,42,May,spring,25,117,EAGLE ROCK NC,239,280,73,66
486,2013,42,Jun,summer,17,120,EAGLE ROCK NC,213,305,72,68
487,2013,42,Jul,summer,15,88,EAGLE ROCK NC,227,349,69,68
488,2013,42,Aug,summer,31,109,EAGLE ROCK NC,233,218,66,65
489,2013,42,Sep,fall,21,97,EAGLE ROCK NC,219,279,71,65
490,2013,42,Oct,fall,27,102,EAGLE ROCK NC,253,242,79,68
491,2013,42,Nov,fall,17,98,EAGLE ROCK NC,220,303,62,67
492,2013,42,Dec,winter,15,91,EAGLE ROCK NC,218,226,72,70
493,2013,42,Overall 2013,Overall 2013,237,1251,EAGLE ROCK NC,232,276,71,67
494,2013,43,Jan,winter,43,209,PALMS NC,200,194,76,76
495,2013,43,Feb,winter,33,196,PALMS NC,211,205,71,71
496,2013,43,Mar,spring,18,184,PALMS NC,202,253,65,73
497,2013,43,Apr,spring,40,216,PALMS NC,229,232,74,74
498,2013,43,May,spring,43,226,PALMS NC,222,246,75,75
499,2013,43,Jun,summer,42,204,PALMS NC,217,238,70,76
500,2013,43,Jul,summer,24,194,PALMS NC,228,244,77,73
501,2013,43,Aug,summer,30,235,PALMS NC,229,217,77,78
502,2013,43,Sep,fall,36,196,PALMS NC,230,265,74,80
503,2013,43,Oct,fall,43,204,PALMS NC,221,304,75,80
504,2013,43,Nov,fall,31,204,PALMS NC,217,254,72,74
505,2013,43,Dec,winter,37,205,PALMS NC,220,251,74,75
506,2013,43,Overall 2013,Overall 2013,420,2473,PALMS NC,219,241,73,75
507,2013,44,Jan,winter,19,104,GREATER CYPRESS PARK NC,292,243,72,69
508,2013,44,Feb,winter,8,88,GREATER CYPRESS PARK NC,263,315,80,65
509,2013,44,Mar,spring,14,99,GREATER CYPRESS PARK NC,294,327,59,66
510,2013,44,Apr,spring,15,79,GREATER CYPRESS PARK NC,261,246,72,68
511,2013,44,May,spring,15,95,GREATER CYPRESS PARK NC,283,243,66,69
512,2013,44,Jun,summer,11,96,GREATER CYPRESS PARK NC,255,228,86,68
513,2013,44,Jul,summer,14,81,GREATER CYPRESS PARK NC,303,234,85,75
514,2013,44,Aug,summer,12,94,GREATER CYPRESS PARK NC,258,289,73,70
515,2013,44,Sep,fall,15,87,GREATER CYPRESS PARK NC,285,291,89,76
516,2013,44,Oct,fall,16,89,GREATER CYPRESS PARK NC,285,236,65,76
517,2013,44,Nov,fall,14,80,GREATER CYPRESS PARK NC,270,586,67,73
518,2013,44,Dec,winter,15,92,GREATER CYPRESS PARK NC,276,192,65,68
519,2013,44,Overall 2013,Overall 2013,168,1084,GREATER CYPRESS PARK NC,277,279,74,70
520,2013,46,Jan,winter,129,540,VOICES OF 90037,229,216,76,76
521,2013,46,Feb,winter,54,501,VOICES OF 90037,218,205,74,75
522,2013,46,Mar,spring,55,604,VOICES OF 90037,237,212,79,74
523,2013,46,Apr,spring,65,588,VOICES OF 90037,219,218,76,72
524,2013,46,May,spring,55,624,VOICES OF 90037,231,229,75,78
525,2013,46,Jun,summer,74,557,VOICES OF 90037,230,212,72,74
526,2013,46,Jul,summer,81,599,VOICES OF 90037,233,211,82,79
527,2013,46,Aug,summer,60,676,VOICES OF 90037,243,267,75,80
528,2013,46,Sep,fall,72,636,VOICES OF 90037,228,203,76,82
529,2013,46,Oct,fall,81,647,VOICES OF 90037,229,222,75,85
530,2013,46,Nov,fall,71,606,VOICES OF 90037,238,232,82,84
531,2013,46,Dec,winter,72,613,VOICES OF 90037,217,218,75,79
532,2013,46,Overall 2013,Overall 2013,869,7191,VOICES OF 90037,230,220,76,78
533,2013,47,Jan,winter,31,139,LA-32 NC,246,270,67,69
534,2013,47,Feb,winter,24,101,LA-32 NC,253,251,60,69
535,2013,47,Mar,spring,30,142,LA-32 NC,242,250,72,74
536,2013,47,Apr,spring,24,114,LA-32 NC,239,218,66,76
537,2013,47,May,spring,11,147,LA-32 NC,233,354,73,69
538,2013,47,Jun,summer,34,119,LA-32 NC,250,218,78,79
539,2013,47,Jul,summer,28,128,LA-32 NC,231,324,78,73
540,2013,47,Aug,summer,27,149,LA-32 NC,251,282,69,73
541,2013,47,Sep,fall,29,128,LA-32 NC,244,257,78,73
542,2013,47,Oct,fall,25,120,LA-32 NC,253,302,84,82
543,2013,47,Nov,fall,38,130,LA-32 NC,254,237,81,81
544,2013,47,Dec,winter,28,145,LA-32 NC,250,223,80,74
545,2013,47,Overall 2013,Overall 2013,329,1562,LA-32 NC,245,259,75,74
546,2013,48,Jan,winter,36,178,CENTRAL SAN PEDRO NC,210,190,75,76
547,2013,48,Feb,winter,29,156,CENTRAL SAN PEDRO NC,193,229,72,86
548,2013,48,Mar,spring,18,160,CENTRAL SAN PEDRO NC,217,188,71,84
549,2013,48,Apr,spring,12,155,CENTRAL SAN PEDRO NC,212,121,78,78
550,2013,48,May,spring,20,177,CENTRAL SAN PEDRO NC,206,187,89,79
551,2013,48,Jun,summer,25,142,CENTRAL SAN PEDRO NC,212,230,80,77
552,2013,48,Jul,summer,21,158,CENTRAL SAN PEDRO NC,197,184,71,78
553,2013,48,Aug,summer,20,160,CENTRAL SAN PEDRO NC,193,231,74,83
554,2013,48,Sep,fall,24,162,CENTRAL SAN PEDRO NC,190,213,66,80
555,2013,48,Oct,fall,24,166,CENTRAL SAN PEDRO NC,184,200,83,81
556,2013,48,Nov,fall,20,129,CENTRAL SAN PEDRO NC,198,177,72,81
557,2013,48,Dec,winter,25,171,CENTRAL SAN PEDRO NC,194,176,72,82
558,2013,48,Overall 2013,Overall 2013,274,1914,CENTRAL SAN PEDRO NC,200,198,75,80
559,2013,49,Jan,winter,10,14,WILMINGTON NC,230,346,73,80
560,2013,49,Feb,winter,5,8,WILMINGTON NC,343,185,82,70
561,2013,49,Mar,spring,4,6,WILMINGTON NC,220,254,74,61
562,2013,49,Apr,spring,3,10,WILMINGTON NC,303,227,65,81
563,2013,49,May,spring,4,10,WILMINGTON NC,339,204,74,77
564,2013,49,Jun,summer,4,10,WILMINGTON NC,325,269,76,89
565,2013,49,Jul,summer,9,12,WILMINGTON NC,292,237,70,71
566,2013,49,Aug,summer,6,15,WILMINGTON NC,267,252,73,72
567,2013,49,Sep,fall,6,18,WILMINGTON NC,291,356,89,81
568,2013,49,Oct,fall,7,11,WILMINGTON NC,399,356,79,85
569,2013,49,Nov,fall,2,19,WILMINGTON NC,304,652,120,76
570,2013,49,Dec,winter,4,24,WILMINGTON NC,335,360,79,83
571,2013,49,Overall 2013,Overall 2013,64,157,WILMINGTON NC,305,302,79,79
572,2013,50,Jan,winter,48,111,GLASSELL PARK NC,217,241,64,73
573,2013,50,Feb,winter,24,89,GLASSELL PARK NC,239,259,79,71
574,2013,50,Mar,spring,16,100,GLASSELL PARK NC,233,255,71,69
575,2013,50,Apr,spring,14,103,GLASSELL PARK NC,246,161,75,71
576,2013,50,May,spring,25,83,GLASSELL PARK NC,279,320,74,73
577,2013,50,Jun,summer,12,109,GLASSELL PARK NC,267,253,75,72
578,2013,50,Jul,summer,17,103,GLASSELL PARK NC,234,416,66,72
579,2013,50,Aug,summer,15,91,GLASSELL PARK NC,257,258,68,65
580,2013,50,Sep,fall,24,98,GLASSELL PARK NC,241,349,71,68
581,2013,50,Oct,fall,29,69,GLASSELL PARK NC,272,355,65,69
582,2013,50,Nov,fall,20,99,GLASSELL PARK NC,253,288,77,67
583,2013,50,Dec,winter,27,94,GLASSELL PARK NC,272,203,81,71
584,2013,50,Overall 2013,Overall 2013,271,1149,GLASSELL PARK NC,249,279,72,70
585,2013,51,Jan,winter,71,332,NC WESTCHESTER/PLAYA,279,265,57,80
586,2013,51,Feb,winter,42,249,NC WESTCHESTER/PLAYA,266,198,59,84
587,2013,51,Mar,spring,52,344,NC WESTCHESTER/PLAYA,292,232,58,83
588,2013,51,Apr,spring,72,324,NC WESTCHESTER/PLAYA,273,294,59,82
589,2013,51,May,spring,65,320,NC WESTCHESTER/PLAYA,301,221,68,78
590,2013,51,Jun,summer,49,377,NC WESTCHESTER/PLAYA,285,226,53,84
591,2013,51,Jul,summer,79,377,NC WESTCHESTER/PLAYA,301,244,64,83
592,2013,51,Aug,summer,62,329,NC WESTCHESTER/PLAYA,289,259,61,86
593,2013,51,Sep,fall,91,302,NC WESTCHESTER/PLAYA,314,305,68,87
594,2013,51,Oct,fall,88,337,NC WESTCHESTER/PLAYA,297,285,75,86
595,2013,51,Nov,fall,91,332,NC WESTCHESTER/PLAYA,289,311,66,85
596,2013,51,Dec,winter,82,385,NC WESTCHESTER/PLAYA,288,246,61,83
597,2013,51,Overall 2013,Overall 2013,844,4008,NC WESTCHESTER/PLAYA,290,263,63,83
598,2013,52,Jan,winter,54,332,HOLLYWOOD STUDIO DISTRICT NC,228,260,66,74
599,2013,52,Feb,winter,36,250,HOLLYWOOD STUDIO DISTRICT NC,233,256,73,69
600,2013,52,Mar,spring,35,313,HOLLYWOOD STUDIO DISTRICT NC,221,228,70,70
601,2013,52,Apr,spring,39,301,HOLLYWOOD STUDIO DISTRICT NC,224,250,71,74
602,2013,52,May,spring,43,318,HOLLYWOOD STUDIO DISTRICT NC,232,210,66,73
603,2013,52,Jun,summer,41,284,HOLLYWOOD STUDIO DISTRICT NC,223,234,75,73
604,2013,52,Jul,summer,47,275,HOLLYWOOD STUDIO DISTRICT NC,228,225,79,74
605,2013,52,Aug,summer,40,278,HOLLYWOOD STUDIO DISTRICT NC,222,215,74,72
606,2013,52,Sep,fall,34,268,HOLLYWOOD STUDIO DISTRICT NC,220,326,73,75
607,2013,52,Oct,fall,29,282,HOLLYWOOD STUDIO DISTRICT NC,230,202,73,76
608,2013,52,Nov,fall,35,279,HOLLYWOOD STUDIO DISTRICT NC,222,227,78,76
609,2013,52,Dec,winter,38,297,HOLLYWOOD STUDIO DISTRICT NC,219,215,74,73
610,2013,52,Overall 2013,Overall 2013,471,3477,HOLLYWOOD STUDIO DISTRICT NC,225,236,73,73
611,2013,55,Jan,winter,19,106,EAGLE ROCK NC,243,222,69,71
612,2013,55,Feb,winter,13,91,EAGLE ROCK NC,261,244,69,65
613,2013,55,Mar,spring,10,107,EAGLE ROCK NC,225,176,74,76
614,2013,55,Apr,spring,15,99,EAGLE ROCK NC,228,236,76,68
615,2013,55,May,spring,20,103,EAGLE ROCK NC,243,219,71,70
616,2013,55,Jun,summer,18,81,EAGLE ROCK NC,226,201,80,64
617,2013,55,Jul,summer,28,96,EAGLE ROCK NC,230,215,71,66
618,2013,55,Aug,summer,16,113,EAGLE ROCK NC,233,229,87,66
619,2013,55,Sep,fall,20,111,EAGLE ROCK NC,218,223,69,70
620,2013,55,Oct,fall,28,115,EAGLE ROCK NC,210,263,65,67
621,2013,55,Nov,fall,18,73,EAGLE ROCK NC,226,179,81,77
622,2013,55,Dec,winter,24,105,EAGLE ROCK NC,237,205,81,81
623,2013,55,Overall 2013,Overall 2013,229,1200,EAGLE ROCK NC,231,220,74,70
624,2013,56,Jan,winter,48,155,SILVER LAKE NC,271,279,74,69
625,2013,56,Feb,winter,26,143,SILVER LAKE NC,286,246,78,71
626,2013,56,Mar,spring,41,154,SILVER LAKE NC,263,276,73,71
627,2013,56,Apr,spring,33,129,SILVER LAKE NC,282,295,74,73
628,2013,56,May,spring,34,154,SILVER LAKE NC,304,303,72,73
629,2013,56,Jun,summer,32,147,SILVER LAKE NC,264,261,71,71
630,2013,56,Jul,summer,52,119,SILVER LAKE NC,282,264,76,76
631,2013,56,Aug,summer,48,136,SILVER LAKE NC,277,286,82,74
632,2013,56,Sep,fall,35,115,SILVER LAKE NC,293,371,80,75
633,2013,56,Oct,fall,35,151,SILVER LAKE NC,334,334,78,76
634,2013,56,Nov,fall,34,122,SILVER LAKE NC,295,294,81,80
635,2013,56,Dec,winter,37,108,SILVER LAKE NC,270,302,72,76
636,2013,56,Overall 2013,Overall 2013,455,1633,SILVER LAKE NC,285,292,76,74
650,2013,58,Jan,winter,78,452,SOUTH ROBERTSON NC,249,241,74,73
651,2013,58,Feb,winter,67,347,SOUTH ROBERTSON NC,259,247,70,70
652,2013,58,Mar,spring,68,412,SOUTH ROBERTSON NC,260,253,73,70
653,2013,58,Apr,spring,66,348,SOUTH ROBERTSON NC,261,244,70,70
654,2013,58,May,spring,69,395,SOUTH ROBERTSON NC,261,259,74,75
655,2013,58,Jun,summer,61,399,SOUTH ROBERTSON NC,262,302,75,78
656,2013,58,Jul,summer,77,376,SOUTH ROBERTSON NC,256,241,68,75
657,2013,58,Aug,summer,89,419,SOUTH ROBERTSON NC,256,251,73,76
658,2013,58,Sep,fall,83,399,SOUTH ROBERTSON NC,248,265,73,76
659,2013,58,Oct,fall,79,383,SOUTH ROBERTSON NC,267,258,75,75
660,2013,58,Nov,fall,76,384,SOUTH ROBERTSON NC,259,243,72,72
661,2013,58,Dec,winter,92,405,SOUTH ROBERTSON NC,267,260,72,74
662,2013,58,Overall 2013,Overall 2013,905,4719,SOUTH ROBERTSON NC,259,254,72,74
